State_Name,Crop_Year,Season,Crop,Area,Production
Chhattisgarh,2021,Kharif,Soyabean,63513.36,
Chhattisgarh,2021,Kharif,Cotton,9899.34,27429.18
Chhattisgarh,2021,Kharif,Sugarcane,59029.1,150370.36
Chhattisgarh,2021,Kharif,Groundnut,75537.32,243388.9
Chhattisgarh,2021,Kharif,Bajra,21871.21,66356.8
Chhattisgarh,2021,Kharif,Jowar,1089.38,2775.81
Chhattisgarh,2021,Kharif,Arhar/Tur,36648.66,92241.31
Chhattisgarh,2021,Kharif,Moong,44295.48,134856.78
Chhattisgarh,2021,Rabi,Wheat,13484.96,37431.04
Chhattisgarh,2021,Rabi,Mustard,34863.71,
Chhattisgarh,2021,Rabi,Gram,75068.77,194101.1
Chhattisgarh,2021,Rabi,Barley,37896.07,110612.9
Chhattisgarh,2021,Rabi,Lentil,74491.16,202775.99
Chhattisgarh,2021,Rabi,Peas,6882.04,22886.01
Chhattisgarh,2021,Rabi,Sunflower,45811.59,123875.48
Chhattisgarh,2021,Rabi,Safflower,69606.95,163717.5
Chhattisgarh,2021,Rabi,Linseed,8219.27,29701.54
Chhattisgarh,2021,Rabi,Oats,51623.51,152381.65
Chhattisgarh,2021,Whole Year,Banana,25710.48,82433.47
Chhattisgarh,2021,Whole Year,Coconut,18726.6,61792.82
Chhattisgarh,2021,Whole Year,Potato,49725.28,146534.12
Chhattisgarh,2021,Whole Year,Onion,27487.79,72222.73
Chhattisgarh,2021,Whole Year,Tomato,76666.49,210798.19
Kerala,2021,Kharif,Rice,36464.33,80439.3
Kerala,2021,Kharif,Maize,63840.38,181935.19
Kerala,2021,Kharif,Soyabean,46707.41,126109.8
Kerala,2021,Kharif,Cotton,71992.94,214804.28
Kerala,2021,Kharif,Sugarcane,68362.59,167706.93
Kerala,2021,Kharif,Groundnut,73600.76,194451.83
Kerala,2021,Kharif,Bajra,75436.72,211848.56
Kerala,2021,Kharif,Jowar,65151.88,
Kerala,2021,Kharif,Arhar/Tur,10271.15,32244.83
Kerala,2021,Kharif,Moong,1183.84,2873.83
Kerala,2021,Rabi,Wheat,4282.98,11084.87
Kerala,2021,Rabi,Mustard,60860.19,158117.18
Kerala,2021,Rabi,Gram,23281.36,64012.45
Kerala,2021,Rabi,Barley,4095.41,10681.16
Kerala,2021,Rabi,Lentil,17331.54,41459.36
Kerala,2021,Rabi,Peas,40029.68,92766.03
Kerala,2021,Rabi,Sunflower,64309.61,178114.26
Kerala,2021,Rabi,Safflower,11947.21,33911.44
Kerala,2021,Rabi,Linseed,48737.08,143294.6
Kerala,2021,Rabi,Oats,60041.38,148526.73
Kerala,2021,Whole Year,Banana,67117.15,165858.85
Kerala,2021,Whole Year,Coconut,49631.78,135827.96
Kerala,2021,Whole Year,Potato,34229.25,
Kerala,2021,Whole Year,Onion,10207.33,27317.86
Kerala,2021,Whole Year,Tomato,66664.16,152147.65
Assam,2021,Kharif,Rice,16407.04,35412.39
Assam,2021,Kharif,Maize,646.62,1423.3
Assam,2021,Kharif,Soyabean,12542.24,24768.48
Assam,2021,Kharif,Cotton,48125.47,92871.44
Assam,2021,Kharif,Sugarcane,65717.91,119437.38
Assam,2021,Kharif,Groundnut,48612.08,111665.37
Assam,2021,Kharif,Bajra,31551.63,72104.05
Assam,2021,Kharif,Jowar,31246.71,72142.2
Assam,2021,Kharif,Arhar/Tur,16806.3,39181.45
Assam,2021,Kharif,Moong,60187.64,128210.47
Assam,2021,Rabi,Wheat,9320.63,21137.76
Assam,2021,Rabi,Mustard,65259.02,165636.81
Assam,2021,Rabi,Gram,48055.7,91913.5
Assam,2021,Rabi,Barley,14970.87,34110.79
Assam,2021,Rabi,Lentil,15177.97,36477.35
Assam,2021,Rabi,Peas,32658.67,72923.69
Assam,2021,Rabi,Sunflower,52736.18,95327.8
Assam,2021,Rabi,Safflower,17907.56,40016.37
Assam,2021,Rabi,Linseed,55527.39,121050.9
Assam,2021,Rabi,Oats,61699.52,136507.37
Assam,2021,Whole Year,Banana,75762.54,173506.89
Assam,2021,Whole Year,Coconut,78524.33,170458.47
Assam,2021,Whole Year,Potato,4483.7,9168.08
Assam,2021,Whole Year,Onion,26622.54,58824.4
Assam,2021,Whole Year,Tomato,44345.94,87460.67
Uttar Pradesh,2022,Kharif,Rice,30866.41,66644.24
Uttar Pradesh,2022,Kharif,Maize,55466.04,133700.65
Uttar Pradesh,2022,Kharif,Soyabean,20175.09,52026.08
Uttar Pradesh,2022,Kharif,Cotton,33360.87,90497.83
Uttar Pradesh,2022,Kharif,Sugarcane,15676.65,31488.9
Uttar Pradesh,2022,Kharif,Groundnut,44103.29,124815.94
Uttar Pradesh,2022,Kharif,Bajra,9729.16,26559.49
Uttar Pradesh,2022,Kharif,Jowar,59029.31,177332.77
Uttar Pradesh,2022,Kharif,Arhar/Tur,60779.11,138943.02
Uttar Pradesh,2022,Kharif,Moong,32087.11,64602.64
Uttar Pradesh,2022,Rabi,Wheat,76336.84,186806.63
Uttar Pradesh,2022,Rabi,Mustard,16074.15,43874.61
Uttar Pradesh,2022,Rabi,Gram,44277.39,104428.87
Uttar Pradesh,2022,Rabi,Barley,58515.35,136998.56
Uttar Pradesh,2022,Rabi,Lentil,54556.6,
Uttar Pradesh,2022,Rabi,Peas,15632.59,38608.95
Uttar Pradesh,2022,Rabi,Sunflower,70789.53,180288.9
Uttar Pradesh,2022,Rabi,Safflower,32296.57,96690.72
Uttar Pradesh,2022,Rabi,Linseed,69386.52,199277.22
Uttar Pradesh,2022,Rabi,Oats,62775.01,146253.99
Uttar Pradesh,2022,Whole Year,Banana,57463.69,151989.75
Uttar Pradesh,2022,Whole Year,Coconut,1348.06,3019.8
Uttar Pradesh,2022,Whole Year,Potato,16187.93,35263.66
Uttar Pradesh,2022,Whole Year,Onion,48972.47,109292.63
Uttar Pradesh,2022,Whole Year,Tomato,53904.89,128073.36
Maharashtra,2022,Kharif,Rice,59467.86,
Maharashtra,2022,Kharif,Maize,29331.92,126024.2
Maharashtra,2022,Kharif,Soyabean,52602.41,194183.9
Maharashtra,2022,Kharif,Cotton,24377.81,96799.15
Maharashtra,2022,Kharif,Sugarcane,38312.65,157936.62
Maharashtra,2022,Kharif,Groundnut,79929.24,324603.82
Maharashtra,2022,Kharif,Bajra,26692.54,103843.85
Maharashtra,2022,Kharif,Jowar,7269.52,34359.03
Maharashtra,2022,Kharif,Arhar/Tur,635.45,3267.27
Maharashtra,2022,Kharif,Moong,35365.24,146448.56
Maharashtra,2022,Rabi,Wheat,58244.2,266066.02
Maharashtra,2022,Rabi,Mustard,6836.28,34345.15
Maharashtra,2022,Rabi,Gram,61075.24,236139.97
Maharashtra,2022,Rabi,Barley,19827.4,71894.4
Maharashtra,2022,Rabi,Lentil,4463.59,21844.21
Maharashtra,2022,Rabi,Peas,55116.89,266825.16
Maharashtra,2022,Rabi,Sunflower,9267.93,
Maharashtra,2022,Rabi,Safflower,51610.72,220235.34
Maharashtra,2022,Rabi,Linseed,48871.44,231829.77
Maharashtra,2022,Rabi,Oats,51899.42,210621.5
Maharashtra,2022,Whole Year,Banana,76295.89,347667.59
Maharashtra,2022,Whole Year,Coconut,14809.71,54185.38
Maharashtra,2022,Whole Year,Potato,54857.73,226855.05
Maharashtra,2022,Whole Year,Onion,55872.54,
Maharashtra,2022,Whole Year,Tomato,38440.18,181776.04
Punjab,2022,Kharif,Rice,4854.35,19377.27
Punjab,2022,Kharif,Maize,42141.55,155120.72
Punjab,2022,Kharif,Soyabean,79692.25,327375.89
Punjab,2022,Kharif,Cotton,25159.82,122835.1
Punjab,2022,Kharif,Sugarcane,73186.11,311649.34
Punjab,2022,Kharif,Groundnut,30201.97,121647.17
Punjab,2022,Kharif,Bajra,17410.62,81569.03
Punjab,2022,Kharif,Jowar,57335.57,322755.19
Punjab,2022,Kharif,Arhar/Tur,46157.89,222483.72
Punjab,2022,Kharif,Moong,53168.69,313619.02
Punjab,2022,Rabi,Wheat,13290.93,75012.54
Punjab,2022,Rabi,Mustard,32448.73,135061.83
Punjab,2022,Rabi,Gram,63010.54,252418.86
Punjab,2022,Rabi,Barley,37893.28,226411.22
Punjab,2022,Rabi,Lentil,41803.21,229808.48
Punjab,2022,Rabi,Peas,63641.59,
Punjab,2022,Rabi,Sunflower,46722.07,258526.52
Punjab,2022,Rabi,Safflower,49973.1,232315.57
Punjab,2022,Rabi,Linseed,58139.85,317020.37
Punjab,2022,Rabi,Oats,49342.08,191882.92
Punjab,2022,Whole Year,Banana,48400.58,250037.76
Punjab,2022,Whole Year,Coconut,30195.34,142344.58
Punjab,2022,Whole Year,Potato,14577.44,86731.67
Punjab,2022,Whole Year,Onion,53786.86,287659.88
Punjab,2022,Whole Year,Tomato,14227.65,58630.38
Haryana,2022,Kharif,Rice,45242.64,212288.63
Haryana,2022,Kharif,Maize,25766.24,94502.22
Haryana,2022,Kharif,Soyabean,56740.07,328782.89
Haryana,2022,Kharif,Cotton,24974.18,
Haryana,2022,Kharif,Sugarcane,72655.16,268961.31
Haryana,2022,Kharif,Groundnut,67042.07,421772.98
Haryana,2022,Kharif,Bajra,54483.86,202260.75
Haryana,2022,Kharif,Jowar,36727.92,126858.87
Haryana,2022,Kharif,Arhar/Tur,19383.5,83950.73
Haryana,2022,Kharif,Moong,7747.59,45917.88
Haryana,2022,Rabi,Wheat,48714.32,232935.98
Haryana,2022,Rabi,Mustard,946.57,3622.91
Haryana,2022,Rabi,Gram,72980.55,367266.17
Haryana,2022,Rabi,Barley,55425.16,
Haryana,2022,Rabi,Lentil,78326.28,
Haryana,2022,Rabi,Peas,34798.6,161448.01
Haryana,2022,Rabi,Sunflower,24599.34,116845.72
Haryana,2022,Rabi,Safflower,10318.61,37498.49
Haryana,2022,Rabi,Linseed,68493.93,361715.01
Haryana,2022,Rabi,Oats,22596.19,85168.71
Haryana,2022,Whole Year,Banana,50006.14,253028.18
Haryana,2022,Whole Year,Coconut,63453.09,289270.49
Haryana,2022,Whole Year,Potato,22940.61,106528.03
Haryana,2022,Whole Year,Onion,10579.09,61190.92
Haryana,2022,Whole Year,Tomato,23294.79,114856.05
Madhya Pradesh,2022,Kharif,Rice,71804.61,116227.1
Madhya Pradesh,2022,Kharif,Maize,50367.58,88648.43
Madhya Pradesh,2022,Kharif,Soyabean,38708.9,
Madhya Pradesh,2022,Kharif,Cotton,21681.28,32748.46
Madhya Pradesh,2022,Kharif,Sugarcane,34273.24,47075.13
Madhya Pradesh,2022,Kharif,Groundnut,4182.2,6895.01
Madhya Pradesh,2022,Kharif,Bajra,8669.46,15380.59
Madhya Pradesh,2022,Kharif,Jowar,20194.56,34691.06
Madhya Pradesh,2022,Kharif,Arhar/Tur,4256.95,6684.88
Madhya Pradesh,2022,Kharif,Moong,76113.46,134278.42
Madhya Pradesh,2022,Rabi,Wheat,45907.93,75545.03
Madhya Pradesh,2022,Rabi,Mustard,62975.93,115164.73
Madhya Pradesh,2022,Rabi,Gram,69143.96,
Madhya Pradesh,2022,Rabi,Barley,78632.66,120869.45
Madhya Pradesh,2022,Rabi,Lentil,3663.59,5363.87
Madhya Pradesh,2022,Rabi,Peas,77362.52,146373.07
Madhya Pradesh,2022,Rabi,Sunflower,64998.67,136665.87
Madhya Pradesh,2022,Rabi,Safflower,70431.7,108542.25
Madhya Pradesh,2022,Rabi,Linseed,54172.84,88151.93
Madhya Pradesh,2022,Rabi,Oats,35451.81,50831.91
Madhya Pradesh,2022,Whole Year,Banana,5975.54,10080.43
Madhya Pradesh,2022,Whole Year,Coconut,11099.53,19021.97
Madhya Pradesh,2022,Whole Year,Potato,37907.55,54119.8
Madhya Pradesh,2022,Whole Year,Onion,39372.96,83278.96
Madhya Pradesh,2022,Whole Year,Tomato,78862.92,120875.23
Rajasthan,2022,Kharif,Rice,69316.63,128065.06
Rajasthan,2022,Kharif,Maize,21574.79,37986.76
Rajasthan,2022,Kharif,Soyabean,15753.58,23222.76
Rajasthan,2022,Kharif,Cotton,72623.18,131358.69
Rajasthan,2022,Kharif,Sugarcane,16702.99,32550.07
Rajasthan,2022,Kharif,Groundnut,32068.07,54998.6
Rajasthan,2022,Kharif,Bajra,70622.97,134718.18
Rajasthan,2022,Kharif,Jowar,20729.85,33614.61
Rajasthan,2022,Kharif,Arhar/Tur,72631.24,118893.52
Rajasthan,2022,Kharif,Moong,78029.33,138210.46
Rajasthan,2022,Rabi,Wheat,6017.34,8241.62
Rajasthan,2022,Rabi,Mustard,21099.49,40328.84
Rajasthan,2022,Rabi,Gram,25176.07,49952.61
Rajasthan,2022,Rabi,Barley,53593.39,91094.21
Rajasthan,2022,Rabi,Lentil,58151.23,124042.24
Rajasthan,2022,Rabi,Peas,57132.92,121457.21
Rajasthan,2022,Rabi,Sunflower,61507.79,99330.96
Rajasthan,2022,Rabi,Safflower,45320.85,73177.56
Rajasthan,2022,Rabi,Linseed,68506.45,127553.95
Rajasthan,2022,Rabi,Oats,78769.97,132259.27
Rajasthan,2022,Whole Year,Banana,74909.8,134669.73
Rajasthan,2022,Whole Year,Coconut,9158.11,14039.87
Rajasthan,2022,Whole Year,Potato,41587.6,69518.68
Rajasthan,2022,Whole Year,Onion,67195.02,134179.22
Rajasthan,2022,Whole Year,Tomato,1108.78,1720.84
Gujarat,2022,Kharif,Rice,72438.71,105089.21
Gujarat,2022,Kharif,Maize,52902.32,76479.77
Gujarat,2022,Kharif,Soyabean,79054.64,
Gujarat,2022,Kharif,Cotton,47145.4,70274.28
Gujarat,2022,Kharif,Sugarcane,26949.84,40466.05
Gujarat,2022,Kharif,Groundnut,28500.41,41941.58
Gujarat,2022,Kharif,Bajra,50702.61,75175.96
Gujarat,2022,Kharif,Jowar,48358.26,71413.06
Gujarat,2022,Kharif,Arhar/Tur,11265.05,15927.48
Gujarat,2022,Kharif,Moong,49430.73,57002.2
Gujarat,2022,Rabi,Wheat,22097.93,36717.25
Gujarat,2022,Rabi,Mustard,23496.81,34595.73
Gujarat,2022,Rabi,Gram,20918.8,30682.96
Gujarat,2022,Rabi,Barley,20784.79,29453.14
Gujarat,2022,Rabi,Lentil,16839.72,23130.43
Gujarat,2022,Rabi,Peas,16234.48,23194.14
Gujarat,2022,Rabi,Sunflower,63266.97,75509.06
Gujarat,2022,Rabi,Safflower,11284.14,13656.16
Gujarat,2022,Rabi,Linseed,18846.23,22812.94
Gujarat,2022,Rabi,Oats,55228.74,66136.79
Gujarat,2022,Whole Year,Banana,40247.73,56311.44
Gujarat,2022,Whole Year,Coconut,52224.2,80336.5
Gujarat,2022,Whole Year,Potato,5055.95,6973.09
Gujarat,2022,Whole Year,Onion,64472.44,77441.69
Gujarat,2022,Whole Year,Tomato,37982.25,54777.55
Andhra Pradesh,2022,Kharif,Rice,68548.98,306545.22
Andhra Pradesh,2022,Kharif,Maize,52962.38,
Andhra Pradesh,2022,Kharif,Soyabean,73074.11,259407.51
Andhra Pradesh,2022,Kharif,Cotton,6512.2,23089.12
Andhra Pradesh,2022,Kharif,Sugarcane,46621.38,204745.98
Andhra Pradesh,2022,Kharif,Groundnut,51660.88,195061.19
Andhra Pradesh,2022,Kharif,Bajra,26664.25,91318.84
Andhra Pradesh,2022,Kharif,Jowar,43214.41,182630.33
Andhra Pradesh,2022,Kharif,Arhar/Tur,71176.34,276643.3
Andhra Pradesh,2022,Kharif,Moong,70884.13,270539.93
Andhra Pradesh,2022,Rabi,Wheat,64578.62,234507.71
Andhra Pradesh,2022,Rabi,Mustard,15005.14,67295.6
Andhra Pradesh,2022,Rabi,Gram,38928.39,174562.46
Andhra Pradesh,2022,Rabi,Barley,33315.19,133045.37
Andhra Pradesh,2022,Rabi,Lentil,27247.49,120516.44
Andhra Pradesh,2022,Rabi,Peas,70215.58,253527.26
Andhra Pradesh,2022,Rabi,Sunflower,25796.77,118536.7
Andhra Pradesh,2022,Rabi,Safflower,33465.37,149062.99
Andhra Pradesh,2022,Rabi,Linseed,74725.18,244582.42
Andhra Pradesh,2022,Rabi,Oats,77725.6,340072.94
Andhra Pradesh,2022,Whole Year,Banana,20948.42,
Andhra Pradesh,2022,Whole Year,Coconut,36526.08,152223.42
Andhra Pradesh,2022,Whole Year,Potato,69003.79,264061.46
Andhra Pradesh,2022,Whole Year,Onion,16616.46,67711.95
Andhra Pradesh,2022,Whole Year,Tomato,72576.01,283627.93
Karnataka,2022,Kharif,Rice,61299.91,219236.03
Karnataka,2022,Kharif,Maize,5398.29,15643.48
Karnataka,2022,Kharif,Soyabean,47232.87,166073.48
Karnataka,2022,Kharif,Cotton,51878.49,154090.97
Karnataka,2022,Kharif,Sugarcane,41395.07,130366.34
Karnataka,2022,Kharif,Groundnut,5204.56,19649.16
Karnataka,2022,Kharif,Bajra,35227.63,134647.31
Karnataka,2022,Kharif,Jowar,52425.73,146439.16
Karnataka,2022,Kharif,Arhar/Tur,23804.32,75387.93
Karnataka,2022,Kharif,Moong,42109.93,124255.49
Karnataka,2022,Rabi,Wheat,25742.72,84056.86
Karnataka,2022,Rabi,Mustard,59964.6,215904.18
Karnataka,2022,Rabi,Gram,79612.28,262599.87
Karnataka,2022,Rabi,Barley,45508.93,157027.07
Karnataka,2022,Rabi,Lentil,10654.58,
Karnataka,2022,Rabi,Peas,71240.74,233082.13
Karnataka,2022,Rabi,Sunflower,10538.79,39400.38
Karnataka,2022,Rabi,Safflower,6139.43,17355.45
Karnataka,2022,Rabi,Linseed,57708.1,197792.54
Karnataka,2022,Rabi,Oats,36431.26,112654.92
Karnataka,2022,Whole Year,Banana,45947.35,139880.23
Karnataka,2022,Whole Year,Coconut,29787.05,77593.46
Karnataka,2022,Whole Year,Potato,14391.83,54598.07
Karnataka,2022,Whole Year,Onion,66563.48,199432.27
Karnataka,2022,Whole Year,Tomato,54516.36,
West Bengal,2022,Kharif,Rice,25656.09,88503.3
West Bengal,2022,Kharif,Maize,2892.23,10292.33
West Bengal,2022,Kharif,Soyabean,33499.95,123287.22
West Bengal,2022,Kharif,Cotton,7756.98,23455.69
West Bengal,2022,Kharif,Sugarcane,2879.39,9726.47
West Bengal,2022,Kharif,Groundnut,56763.12,212813.77
West Bengal,2022,Kharif,Bajra,64087.34,242343.7
West Bengal,2022,Kharif,Jowar,26071.86,95956.12
West Bengal,2022,Kharif,Arhar/Tur,76724.21,260540.47
West Bengal,2022,Kharif,Moong,24626.47,79864.68
West Bengal,2022,Rabi,Wheat,77465.52,313555.03
West Bengal,2022,Rabi,Mustard,31025.51,105509.73
West Bengal,2022,Rabi,Gram,45288.81,155265.02
West Bengal,2022,Rabi,Barley,3316.16,12218.58
West Bengal,2022,Rabi,Lentil,62358.5,194068.63
West Bengal,2022,Rabi,Peas,46119.67,154395.85
West Bengal,2022,Rabi,Sunflower,46813.42,152373.86
West Bengal,2022,Rabi,Safflower,33620.99,118596.69
West Bengal,2022,Rabi,Linseed,36267.72,128401.08
West Bengal,2022,Rabi,Oats,28931.76,95894.35
West Bengal,2022,Whole Year,Banana,3469.03,10519.38
West Bengal,2022,Whole Year,Coconut,49094.27,191166.82
West Bengal,2022,Whole Year,Potato,57720.38,210071.84
West Bengal,2022,Whole Year,Onion,46938.76,185265.17
West Bengal,2022,Whole Year,Tomato,75863.06,
Bihar,2022,Kharif,Rice,10293.88,
Bihar,2022,Kharif,Maize,50180.67,51740.33
Bihar,2022,Kharif,Soyabean,66304.46,112488.18
Bihar,2022,Kharif,Cotton,15263.2,27367.2
Bihar,2022,Kharif,Sugarcane,7206.69,7772.78
Bihar,2022,Kharif,Groundnut,19349.1,24875.35
Bihar,2022,Kharif,Bajra,72667.29,95344.32
Bihar,2022,Kharif,Jowar,32220.55,37016.54
Bihar,2022,Kharif,Arhar/Tur,44893.64,37920.84
Bihar,2022,Kharif,Moong,49469.18,87135.71
Bihar,2022,Rabi,Wheat,55933.61,52708.67
Bihar,2022,Rabi,Mustard,61587.28,49229.53
Bihar,2022,Rabi,Gram,60515.36,79970.0
Bihar,2022,Rabi,Barley,60154.14,82027.78
Bihar,2022,Rabi,Lentil,74715.64,61400.38
Bihar,2022,Rabi,Peas,50729.03,75510.71
Bihar,2022,Rabi,Sunflower,74292.91,137877.74
Bihar,2022,Rabi,Safflower,32468.38,31520.55
Bihar,2022,Rabi,Linseed,34320.25,48924.07
Bihar,2022,Rabi,Oats,15851.75,26106.65
Bihar,2022,Whole Year,Banana,44916.09,36759.19
Bihar,2022,Whole Year,Coconut,40245.55,
Bihar,2022,Whole Year,Potato,46479.63,91967.76
Bihar,2022,Whole Year,Onion,44542.55,
Bihar,2022,Whole Year,Tomato,76155.73,119368.57
Tamil Nadu,2022,Kharif,Rice,12609.26,48456.09
Tamil Nadu,2022,Kharif,Maize,35424.25,
Tamil Nadu,2022,Kharif,Soyabean,78062.71,359393.1
Tamil Nadu,2022,Kharif,Cotton,64900.16,266866.75
Tamil Nadu,2022,Kharif,Sugarcane,72829.63,279542.2
Tamil Nadu,2022,Kharif,Groundnut,26860.41,108420.08
Tamil Nadu,2022,Kharif,Bajra,24108.59,97879.64
Tamil Nadu,2022,Kharif,Jowar,31079.73,160427.81
Tamil Nadu,2022,Kharif,Arhar/Tur,65952.55,340068.0
Tamil Nadu,2022,Kharif,Moong,27135.92,135810.21
Tamil Nadu,2022,Rabi,Wheat,56521.78,233936.22
Tamil Nadu,2022,Rabi,Mustard,57215.21,269443.73
Tamil Nadu,2022,Rabi,Gram,14813.06,68544.35
Tamil Nadu,2022,Rabi,Barley,53043.05,289350.05
Tamil Nadu,2022,Rabi,Lentil,32231.34,125322.95
Tamil Nadu,2022,Rabi,Peas,12885.2,64047.92
Tamil Nadu,2022,Rabi,Sunflower,4089.89,16187.35
Tamil Nadu,2022,Rabi,Safflower,69972.27,305869.75
Tamil Nadu,2022,Rabi,Linseed,70568.34,284733.24
Tamil Nadu,2022,Rabi,Oats,34002.9,160043.57
Tamil Nadu,2022,Whole Year,Banana,69266.22,272991.86
Tamil Nadu,2022,Whole Year,Coconut,12054.78,50788.43
Tamil Nadu,2022,Whole Year,Potato,24742.19,133260.51
Tamil Nadu,2022,Whole Year,Onion,6080.08,27375.14
Tamil Nadu,2022,Whole Year,Tomato,7605.29,30826.8
Odisha,2022,Kharif,Rice,37952.16,41353.86
Odisha,2022,Kharif,Maize,18409.92,30604.5
Odisha,2022,Kharif,Soyabean,59934.45,51868.64
Odisha,2022,Kharif,Cotton,6333.23,11838.31
Odisha,2022,Kharif,Sugarcane,70621.65,128778.24
Odisha,2022,Kharif,Groundnut,20965.01,39137.05
Odisha,2022,Kharif,Bajra,1694.07,2959.51
Odisha,2022,Kharif,Jowar,15475.72,20589.16
Odisha,2022,Kharif,Arhar/Tur,26855.33,50437.46
Odisha,2022,Kharif,Moong,17354.33,30185.58
Odisha,2022,Rabi,Wheat,74815.0,86860.01
Odisha,2022,Rabi,Mustard,1296.65,2433.7
Odisha,2022,Rabi,Gram,7016.13,10230.95
Odisha,2022,Rabi,Barley,50616.15,86672.92
Odisha,2022,Rabi,Lentil,27482.63,32707.03
Odisha,2022,Rabi,Peas,30426.9,59052.75
Odisha,2022,Rabi,Sunflower,46835.85,63143.81
Odisha,2022,Rabi,Safflower,59158.84,52148.47
Odisha,2022,Rabi,Linseed,8369.75,8677.29
Odisha,2022,Rabi,Oats,65819.5,60934.34
Odisha,2022,Whole Year,Banana,36479.32,55817.27
Odisha,2022,Whole Year,Coconut,79236.06,65632.24
Odisha,2022,Whole Year,Potato,43307.41,50296.16
Odisha,2022,Whole Year,Onion,8703.72,11477.04
Odisha,2022,Whole Year,Tomato,67085.55,67064.63
Telangana,2022,Kharif,Rice,40532.88,
Telangana,2022,Kharif,Maize,22576.5,37935.38
Telangana,2022,Kharif,Soyabean,71322.98,158455.48
Telangana,2022,Kharif,Cotton,24196.81,46255.48
Telangana,2022,Kharif,Sugarcane,45981.1,84966.04
Telangana,2022,Kharif,Groundnut,11927.62,19522.17
Telangana,2022,Kharif,Bajra,3270.66,
Telangana,2022,Kharif,Jowar,57071.03,104881.13
Telangana,2022,Kharif,Arhar/Tur,38492.46,86770.98
Telangana,2022,Kharif,Moong,13254.52,22238.65
Telangana,2022,Rabi,Wheat,72771.64,129714.34
Telangana,2022,Rabi,Mustard,63813.85,122834.03
Telangana,2022,Rabi,Gram,67357.69,
Telangana,2022,Rabi,Barley,64037.39,121351.73
Telangana,2022,Rabi,Lentil,59454.22,94317.07
Telangana,2022,Rabi,Peas,1022.76,1944.99
Telangana,2022,Rabi,Sunflower,25937.81,49320.6
Telangana,2022,Rabi,Safflower,39847.12,
Telangana,2022,Rabi,Linseed,69508.4,127376.05
Telangana,2022,Rabi,Oats,23899.47,49525.53
Telangana,2022,Whole Year,Banana,37591.03,67251.13
Telangana,2022,Whole Year,Coconut,32140.43,63482.98
Telangana,2022,Whole Year,Potato,41576.99,71169.28
Telangana,2022,Whole Year,Onion,67074.01,133297.95
Telangana,2022,Whole Year,Tomato,46068.85,105061.09
Himachal Pradesh,2022,Kharif,Rice,48789.48,88592.66
Himachal Pradesh,2022,Kharif,Maize,15404.2,31520.26
Himachal Pradesh,2022,Kharif,Soyabean,53772.07,95327.14
Himachal Pradesh,2022,Kharif,Cotton,50255.54,95493.81
Himachal Pradesh,2022,Kharif,Sugarcane,70653.6,139533.57
Himachal Pradesh,2022,Kharif,Groundnut,45842.8,73016.18
Himachal Pradesh,2022,Kharif,Bajra,22374.8,41868.9
Himachal Pradesh,2022,Kharif,Jowar,13161.73,22439.42
Himachal Pradesh,2022,Kharif,Arhar/Tur,17640.93,38196.84
Himachal Pradesh,2022,Kharif,Moong,8961.09,17442.86
Himachal Pradesh,2022,Rabi,Wheat,12058.0,23469.69
Himachal Pradesh,2022,Rabi,Mustard,32684.33,
Himachal Pradesh,2022,Rabi,Gram,12694.95,18647.25
Himachal Pradesh,2022,Rabi,Barley,18730.07,33025.44
Himachal Pradesh,2022,Rabi,Lentil,75378.24,118951.88
Himachal Pradesh,2022,Rabi,Peas,44158.7,90518.86
Himachal Pradesh,2022,Rabi,Sunflower,68465.87,124602.72
Himachal Pradesh,2022,Rabi,Safflower,53901.78,108098.33
Himachal Pradesh,2022,Rabi,Linseed,69595.79,
Himachal Pradesh,2022,Rabi,Oats,2008.95,3675.18
Himachal Pradesh,2022,Whole Year,Banana,61228.66,98597.79
Himachal Pradesh,2022,Whole Year,Coconut,60304.14,108172.75
Himachal Pradesh,2022,Whole Year,Potato,71465.21,124798.95
Himachal Pradesh,2022,Whole Year,Onion,79594.14,145374.33
Himachal Pradesh,2022,Whole Year,Tomato,69845.26,121547.3
Uttarakhand,2022,Kharif,Rice,2791.85,5431.5
Uttarakhand,2022,Kharif,Maize,20826.97,43199.33
Uttarakhand,2022,Kharif,Soyabean,72417.92,122297.19
Uttarakhand,2022,Kharif,Cotton,18865.55,29094.09
Uttarakhand,2022,Kharif,Sugarcane,63115.74,109157.6
Uttarakhand,2022,Kharif,Groundnut,24782.49,48973.42
Uttarakhand,2022,Kharif,Bajra,52349.64,74773.11
Uttarakhand,2022,Kharif,Jowar,12829.03,21620.97
Uttarakhand,2022,Kharif,Arhar/Tur,6639.01,11815.27
Uttarakhand,2022,Kharif,Moong,53177.4,100455.72
Uttarakhand,2022,Rabi,Wheat,21532.86,33819.66
Uttarakhand,2022,Rabi,Mustard,13301.68,
Uttarakhand,2022,Rabi,Gram,75618.77,169042.28
Uttarakhand,2022,Rabi,Barley,18019.83,32187.57
Uttarakhand,2022,Rabi,Lentil,56799.65,105140.87
Uttarakhand,2022,Rabi,Peas,76640.68,
Uttarakhand,2022,Rabi,Sunflower,26923.1,
Uttarakhand,2022,Rabi,Safflower,46244.74,70940.58
Uttarakhand,2022,Rabi,Linseed,46960.57,81993.7
Uttarakhand,2022,Rabi,Oats,18581.94,35111.03
